ID_merge,appid,id_developer,weights
14862,600410,11376,1.0
14863,600420,15005,1.0
14864,600430,11642,1.0
14865,600440,470,0.5
14866,600440,12116,0.5
14867,600450,4058,1.0
14868,600460,4535,1.0
14869,600480,16128,1.0
14870,600500,8540,1.0
14871,600530,1499,1.0
14872,600550,12827,1.0
14873,600580,5344,1.0
14874,600600,4636,1.0
14875,600630,9301,1.0
14876,600640,15951,1.0
14877,600650,9258,1.0
14878,600670,11186,1.0
14879,600690,8406,1.0
14880,600720,10470,1.0
14881,600740,17482,1.0
14882,600750,4209,1.0
14883,600980,12354,1.0
14884,600990,15535,1.0
14885,601010,4798,1.0
14886,601020,7449,1.0
14887,601050,8491,1.0
14888,601080,5284,1.0
14889,601110,16858,1.0
14890,601120,2269,1.0
14891,601130,8468,1.0
14892,601150,2585,1.0
14893,601170,1117,1.0
14894,601180,15542,1.0
14895,601200,11886,1.0
14896,601240,12052,1.0
14897,601250,14953,1.0
14898,601280,4058,1.0
14899,601320,5226,1.0
14900,601340,583,1.0
14901,601380,11786,1.0
14902,601400,1191,1.0
14903,601430,15089,1.0
14904,601490,10340,1.0
14905,601500,10263,1.0
14906,601510,8513,1.0
14907,601520,17195,1.0
14908,601530,16118,1.0
14909,601540,8331,1.0
14910,601550,2671,0.5
14911,601550,11207,0.5
14912,601570,13431,1.0
14913,601590,1606,1.0
14914,601620,12271,1.0
14915,601640,6892,1.0
14916,601650,10799,1.0
14917,601700,16932,1.0
14918,601750,7549,1.0
14919,601760,16916,1.0
14920,601770,2710,1.0
14921,601790,6955,1.0
14922,601810,5321,1.0
14923,601870,5441,1.0
14924,601920,14037,1.0
14925,601930,1330,1.0
14926,601940,259,1.0
14927,601990,15285,1.0
14928,602000,6589,1.0
14929,602010,153,1.0
14930,602040,6549,1.0
14931,602070,15825,1.0
14932,602080,4568,1.0
14933,602090,7786,1.0
14934,602120,10197,1.0
14935,602130,259,1.0
14936,602140,3158,1.0
14937,602150,259,1.0
14938,602160,15974,1.0
14939,602170,861,1.0
14940,602180,16675,1.0
14941,602200,8165,1.0
14942,602300,16389,1.0
14943,602320,694,0.3333333333333333
14944,602320,13641,0.3333333333333333
14945,602320,15710,0.3333333333333333
14946,602430,10567,1.0
14947,602480,1028,1.0
14948,602490,3528,1.0
14949,602510,13745,1.0
14950,602520,10582,1.0
14951,602540,11414,1.0
14952,602550,11064,1.0
14953,602590,5606,1.0
14954,602630,10139,1.0
14955,602770,5187,1.0
14956,602790,16838,1.0
14957,602830,8293,1.0
14958,602860,15905,1.0
14959,602880,648,1.0
14960,602890,4615,1.0
14961,602910,6110,1.0
14962,602930,4050,1.0
14963,602940,14516,1.0
14964,602970,15397,1.0
14965,603000,16249,1.0
14966,603010,16658,1.0
14967,603020,14603,1.0
14968,603030,11351,1.0
14969,603040,7266,1.0
14970,603060,4314,1.0
14971,603080,8423,1.0
14972,603090,12445,1.0
14973,603100,2362,1.0
14974,603120,12640,1.0
14975,603130,5696,1.0
14976,603140,5001,1.0
14977,603150,8760,1.0
14978,603190,5686,1.0
14979,603220,3754,1.0
14980,603230,16845,1.0
14981,603250,9180,0.5
14982,603250,10040,0.5
14983,603260,9318,1.0
14984,603280,15934,1.0
14985,603330,16068,1.0
14986,603340,10226,1.0
14987,603350,8335,1.0
14988,603360,1463,1.0
14989,603370,10508,1.0
14990,603380,17537,1.0
14991,603400,2194,0.5
14992,603400,7385,0.5
14993,603420,7784,1.0
14994,603450,79,1.0
14995,603460,12056,1.0
14996,603490,8894,1.0
14997,603530,9664,1.0
14998,603550,9133,1.0
14999,603610,7982,1.0
15000,603630,16580,1.0
15001,603700,17278,1.0
15002,603750,1134,1.0
15003,603790,9832,1.0
15004,603800,17330,1.0
15005,603810,14478,1.0
15006,603840,16900,1.0
15007,603850,288,1.0
15008,603860,8945,1.0
15009,603870,3459,1.0
15010,603880,4477,1.0
15011,603890,16611,1.0
15012,603910,3949,0.3333333333333333
15013,603910,11564,0.3333333333333333
15014,603910,17248,0.3333333333333333
15015,603930,2690,1.0
15016,603940,11921,1.0
15017,603960,15182,1.0
15018,604000,5682,1.0
15019,604010,8150,0.5
15020,604010,15558,0.5
15021,604040,9717,1.0
15022,604060,7190,1.0
15023,604110,8081,1.0
15024,604140,15693,1.0
15025,604170,9994,0.5
15026,604170,11279,0.5
15027,604240,9803,1.0
15028,604300,10857,1.0
15029,604330,8961,0.5
15030,604330,10519,0.5
15031,604340,2020,1.0
15032,604450,15382,1.0
15033,604490,14353,1.0
15034,604500,5155,1.0
15035,604550,4192,1.0
15036,604630,1049,1.0
15037,604640,11410,1.0
15038,604740,15631,1.0
15039,604780,2049,1.0
15040,604830,222,1.0
15041,604900,13562,1.0
15042,604920,11203,1.0
15043,604950,8649,1.0
15044,604980,10980,1.0
15045,605040,13123,1.0
15046,605100,4886,1.0
15047,605110,4886,1.0
15048,605160,4143,1.0
15049,605180,858,1.0
15050,605190,13479,1.0
15051,605200,17413,1.0
15052,605210,3622,1.0
15053,605220,4869,1.0
15054,605230,9050,1.0
15055,605250,292,1.0
15056,605310,17097,1.0
15057,605410,9383,1.0
15058,605450,15017,1.0
15059,605490,15632,1.0
15060,605500,193,1.0
15061,605510,1760,1.0
15062,605530,15129,1.0
15063,605610,2302,1.0
15064,605740,10816,1.0
15065,605760,6190,1.0
15066,605770,5829,1.0
15067,605790,4968,1.0
15068,605830,11407,1.0
15069,605850,12674,1.0
15070,605860,17595,1.0
15071,605910,10465,1.0
15072,605920,1769,1.0
15073,605990,2103,1.0
15074,606000,10245,1.0
15075,606010,16917,1.0
15076,606030,11319,1.0
15077,606050,1231,1.0
15078,606060,12249,1.0
15079,606150,4140,1.0
15080,606190,10463,1.0
15081,606230,10366,1.0
15082,606270,10162,1.0
15083,606280,6577,1.0
15084,606300,367,1.0
15085,606330,10352,1.0
15086,606360,6810,1.0
15087,606370,1237,0.5
15088,606370,14435,0.5
15089,606480,7597,1.0
15090,606490,9364,0.5
15091,606490,17135,0.5
15092,606500,1541,1.0
15093,606510,5740,1.0
15094,606520,5740,1.0
15095,606670,15372,1.0
15096,606680,7446,0.3333333333333333
15097,606680,14394,0.3333333333333333
15098,606680,15625,0.3333333333333333
15099,606690,10685,1.0
15100,606710,5029,0.5
15101,606710,15625,0.5
15102,606720,5424,1.0
15103,606730,4135,0.3333333333333333
15104,606730,6414,0.3333333333333333
15105,606730,6609,0.3333333333333333
15106,606790,3425,0.5
15107,606790,13799,0.5
15108,606800,7063,1.0
15109,606850,6748,0.3333333333333333
15110,606850,7594,0.3333333333333333
15111,606850,13329,0.3333333333333333
15112,606860,15851,1.0
15113,606870,5398,1.0
15114,606890,11578,1.0
15115,606920,494,0.5
15116,606920,17488,0.5
15117,606940,1801,1.0
15118,606950,11781,1.0
15119,606960,9370,1.0
15120,607020,16838,1.0
15121,607030,16838,1.0
15122,607040,16838,1.0
15123,607050,2936,1.0
15124,607120,17427,1.0
15125,607160,5153,1.0
15126,607190,12202,1.0
15127,607200,789,1.0
15128,607210,10280,1.0
15129,607230,5929,1.0
15130,607260,9755,1.0
15131,607270,924,1.0
15132,607330,5833,1.0
15133,607360,17570,1.0
15134,607400,2666,1.0
15135,607440,7787,1.0
15136,607460,13095,0.5
15137,607460,14014,0.5
15138,607490,12902,1.0
15139,607590,8956,1.0
15140,607660,6721,1.0
15141,607670,10119,1.0
15142,607680,1115,1.0
15143,607720,7155,1.0
15144,607760,16376,1.0
15145,607770,5812,1.0
15146,607780,12752,1.0
15147,607820,14661,1.0
15148,607860,2443,1.0
15149,607880,1225,1.0
15150,607890,1113,1.0
15151,608000,225,1.0
15152,608110,11310,1.0
15153,608190,6095,1.0
15154,608370,12036,1.0
15155,608390,17357,1.0
15156,608440,15964,1.0
15157,608530,380,1.0
15158,608540,13058,1.0
15159,608560,4706,0.5
15160,608560,17357,0.5
15161,608580,7503,1.0
15162,608630,831,1.0
15163,608660,5028,1.0
15164,608760,8084,1.0
15165,608800,10387,1.0
15166,608830,10571,1.0
15167,608870,15510,1.0
15168,608990,15395,1.0
15169,609010,16760,1.0
15170,609100,14865,1.0
15171,609150,14435,0.5
15172,609150,15989,0.5
15173,609170,16095,1.0
15174,609320,11170,1.0
15175,609400,659,0.5
15176,609400,8892,0.5
15177,609410,3330,1.0
15178,609490,8178,1.0
15179,609720,4879,1.0
15180,609760,2856,1.0
15181,609940,982,1.0
15182,609990,2501,1.0
15183,610080,4221,1.0
15184,610090,3706,0.5
15185,610090,12260,0.5
15186,610110,9778,1.0
15187,610120,859,1.0
15188,610130,12601,1.0
15189,610180,7696,1.0
15190,610190,8491,1.0
15191,610210,10669,1.0
15192,610250,12587,1.0
15193,610260,5826,1.0
15194,610310,5084,1.0
15195,610350,8498,1.0
15196,610360,12450,1.0
15197,610380,8327,1.0
15198,610390,13004,1.0
15199,610410,9516,1.0
15200,610460,10118,1.0
15201,610500,4326,1.0
15202,610550,4718,1.0
15203,610560,13620,1.0
15204,610570,12999,1.0
15205,610610,11478,1.0
15206,610660,8760,1.0
15207,610670,1463,1.0
15208,610680,14655,1.0
15209,610730,6317,1.0
15210,610740,9066,1.0
15211,610750,17453,1.0
15212,610780,16512,1.0
15213,610810,17302,1.0
15214,610840,14526,1.0
15215,610860,10237,1.0
15216,610930,16611,1.0
15217,610940,10336,1.0
15218,610960,12745,1.0
15219,610980,2700,1.0
15220,611020,9044,1.0
15221,611040,15152,1.0
15222,611050,15947,1.0
15223,611060,11421,1.0
15224,611080,11150,1.0
15225,611090,4650,1.0
15226,611120,7276,1.0
15227,611140,7226,1.0
15228,611160,10942,1.0
15229,611180,12690,0.5
15230,611180,15268,0.5
15231,611230,5718,1.0
15232,611260,6876,1.0
15233,611320,5308,1.0
15234,611350,6908,1.0
15235,611390,17537,1.0
15236,611500,7224,1.0
15237,611620,16627,1.0
15238,611630,13967,1.0
15239,611640,7848,1.0
15240,611660,1765,1.0
15241,611670,1765,1.0
15242,611690,5970,1.0
15243,611710,11610,1.0
15244,611720,870,1.0
15245,611730,5273,1.0
15246,611750,14547,1.0
15247,611760,13518,1.0
15248,611770,17295,1.0
15249,611780,886,1.0
15250,611790,4676,1.0
15251,611800,3041,1.0
15252,611810,2831,1.0
15253,611830,1544,1.0
15254,611850,14431,1.0
15255,611860,5530,1.0
15256,611960,1624,1.0
15257,611970,14216,1.0
15258,611980,3396,1.0
15259,612010,2213,1.0
15260,612020,1753,1.0
15261,612030,13365,1.0
15262,612050,137,1.0
15263,612070,14306,1.0
15264,612100,13367,1.0
15265,612110,13367,1.0
15266,612120,4525,1.0
15267,612140,4548,1.0
15268,612150,10765,1.0
15269,612160,10196,1.0
15270,612170,1479,1.0
15271,612190,7249,1.0
15272,612220,8716,1.0
15273,612250,12613,1.0
15274,612300,5399,1.0
15275,612310,7986,1.0
15276,612370,15970,1.0
15277,612380,4351,1.0
15278,612390,9090,1.0
15279,612430,10571,1.0
15280,612440,15415,1.0
15281,612470,4475,1.0
15282,612510,12279,1.0
15283,612520,5399,1.0
15284,612540,5399,1.0
15285,612570,3206,1.0
15286,612590,15722,1.0
15287,612600,14935,1.0
15288,612610,14211,1.0
15289,612620,6329,1.0
15290,612720,14500,1.0
15291,612740,12943,1.0
15292,612790,15497,1.0
15293,612820,10091,0.5
15294,612820,17454,0.5
15295,612840,4253,1.0
15296,612880,9338,1.0
15297,612890,9120,1.0
15298,612930,4114,1.0
15299,613010,9287,1.0
15300,613020,5630,1.0
15301,613040,3439,1.0
15302,613100,4835,1.0
15303,613120,6902,1.0
15304,613130,14813,1.0
15305,613190,626,1.0
15306,613200,4528,1.0
15307,613210,2495,1.0
15308,613240,7519,1.0
15309,613270,3256,1.0
15310,613330,6990,0.5
15311,613330,7196,0.5
15312,613370,7122,1.0
15313,613390,16721,1.0
15314,613400,8454,1.0
15315,613410,4113,1.0
15316,613420,8554,1.0
15317,613450,8863,1.0
15318,613470,14738,1.0
15319,613590,8613,1.0
15320,613610,7865,0.5
15321,613610,9677,0.5
15322,613620,10968,1.0
15323,613670,4376,1.0
15324,613730,13175,1.0
15325,613790,1577,0.3333333333333333
15326,613790,4697,0.3333333333333333
15327,613790,16353,0.3333333333333333
15328,613830,14435,1.0
15329,613850,12496,1.0
15330,613860,6899,1.0
15331,613880,1299,0.5
15332,613880,5737,0.5
15333,613970,9414,1.0
15334,613980,13992,1.0
15335,614030,8356,1.0
15336,614050,1822,1.0
15337,614090,3868,1.0
15338,614100,5055,1.0
15339,614130,16839,1.0
15340,614140,16257,1.0
15341,614150,94,1.0
15342,614160,6332,1.0
15343,614250,3493,1.0
15344,614260,14987,1.0
15345,614380,15862,1.0
15346,614460,817,1.0
15347,614530,2191,1.0
15348,614550,10127,1.0
15349,614560,13865,1.0
15350,614570,1182,1.0
15351,614630,15738,1.0
15352,614650,4767,1.0
15353,614660,16787,1.0
15354,614700,228,1.0
15355,614710,6994,1.0
15356,614770,4127,1.0
15357,614830,2970,1.0
15358,614850,1088,1.0
15359,614880,14240,1.0
15360,614890,2980,1.0
15361,614900,11491,1.0
15362,614910,11491,1.0
15363,614940,11826,1.0
15364,614950,12421,1.0
15365,614960,3522,1.0
15366,614970,6182,1.0
15367,615010,4751,1.0
15368,615020,3197,1.0
15369,615070,7799,1.0
15370,615080,6649,1.0
15371,615090,1511,1.0
15372,615120,1770,1.0
15373,615150,11260,1.0
15374,615160,14873,1.0
15375,615180,5769,1.0
15376,615250,7521,1.0
15377,615270,9868,1.0
15378,615330,1701,1.0
15379,615340,5437,1.0
15380,615350,17196,1.0
15381,615390,11083,1.0
15382,615400,5960,1.0
15383,615460,7406,0.5
15384,615460,9487,0.5
15385,615550,11799,1.0
15386,615590,17483,1.0
15387,615610,10740,1.0
15388,615630,7669,1.0
15389,615650,15507,1.0
15390,615670,12602,1.0
15391,615680,16838,1.0
15392,615730,6866,1.0
15393,615770,6866,1.0
15394,615780,6866,1.0
15395,615910,336,1.0
15396,615970,6059,1.0
15397,616000,14890,1.0
15398,616030,8801,1.0
15399,616040,11965,1.0
15400,616050,16753,1.0
15401,616110,7728,1.0
15402,616220,2301,1.0
15403,616240,7208,1.0
15404,616250,11950,1.0
15405,616330,2183,1.0
15406,616360,4706,1.0
15407,616520,11953,1.0
15408,616560,2349,1.0
15409,616620,5451,1.0
15410,616640,2296,1.0
15411,616650,8142,1.0
15412,616660,6161,1.0
15413,616690,346,0.3333333333333333
15414,616690,5420,0.3333333333333333
15415,616690,13905,0.3333333333333333
15416,616720,11635,1.0
15417,616740,13380,1.0
15418,616750,6677,1.0
15419,616860,864,1.0
15420,616880,6702,1.0
15421,616890,12124,1.0
15422,617020,2228,1.0
15423,617030,3071,1.0
15424,617060,1149,1.0
15425,617160,17396,1.0
15426,617170,5213,1.0
15427,617230,13114,1.0
15428,617270,12593,1.0
15429,617420,2120,1.0
15430,617430,8901,1.0
15431,617440,5938,1.0
15432,617480,5046,1.0
15433,617590,3261,1.0
15434,617600,4655,1.0
15435,617610,2239,1.0
15436,617620,7192,1.0
15437,617630,15331,1.0
15438,617660,10512,0.3333333333333333
15439,617660,13906,0.3333333333333333
15440,617660,14646,0.3333333333333333
15441,617670,12450,1.0
15442,617680,13279,1.0
15443,617690,3758,1.0
15444,617700,459,1.0
15445,617710,12925,1.0
15446,617750,13797,1.0
15447,617820,10512,0.5
15448,617820,14646,0.5
15449,617830,14912,1.0
15450,617970,17104,1.0
15451,618050,17646,1.0
15452,618070,15204,1.0
15453,618080,3105,1.0
15454,618120,4706,0.5
15455,618120,17357,0.5
15456,618140,13458,1.0
15457,618170,4472,1.0
15458,618190,11699,1.0
15459,618200,14004,1.0
15460,618210,2043,1.0
15461,618260,6179,1.0
15462,618270,12235,1.0
15463,618310,6416,1.0
15464,618350,4486,1.0
15465,618360,441,1.0
15466,618370,2210,1.0
15467,618430,4914,1.0
15468,618470,10936,1.0
15469,618490,4889,1.0
15470,618500,14048,1.0
15471,618510,17507,1.0
15472,618540,2647,1.0
15473,618550,1167,1.0
15474,618570,3259,1.0
15475,618590,5016,0.5
15476,618590,7697,0.5
15477,618630,2277,0.5
15478,618630,4374,0.5
15479,618640,3434,1.0
15480,618650,6176,1.0
15481,618670,11467,1.0
15482,618690,13654,1.0
15483,618710,9772,0.5
15484,618710,14502,0.5
15485,618720,283,1.0
15486,618740,3105,1.0
15487,618750,7222,1.0
15488,618760,16401,1.0
15489,618920,13871,1.0
15490,618950,9495,1.0
15491,618970,1081,1.0
15492,618990,3046,1.0
15493,619000,2250,1.0
15494,619010,11486,1.0
15495,619100,7405,1.0
15496,619140,13037,1.0
15497,619150,9213,1.0
15498,619210,10357,1.0
15499,619220,5927,1.0
15500,619230,17166,1.0
15501,619280,7094,1.0
15502,619290,11402,1.0
15503,619310,6286,1.0
15504,619330,633,1.0
15505,619340,10705,1.0
15506,619350,5307,1.0
15507,619380,2275,1.0
15508,619400,809,1.0
15509,619430,6649,1.0
15510,619470,15734,1.0
15511,619480,17265,1.0
15512,619490,10012,1.0
15513,619500,14640,1.0
15514,619520,16792,1.0
15515,619550,16415,1.0
15516,619590,15039,1.0
15517,619600,2475,1.0
15518,619620,9885,1.0
15519,619670,11499,1.0
15520,619700,15126,1.0
15521,619740,16428,1.0
15522,619780,11249,1.0
15523,619810,5988,1.0
15524,619870,7997,1.0
15525,619880,12799,1.0
15526,619890,517,1.0
15527,619910,10502,1.0
15528,619930,6482,1.0
15529,620070,12608,1.0
15530,620080,16284,1.0
15531,620130,12445,1.0
15532,620140,8169,1.0
15533,620170,9967,1.0
15534,620190,13534,1.0
15535,620200,4972,1.0
15536,620210,553,1.0
15537,620220,12769,1.0
15538,620240,11405,1.0
15539,620280,13787,1.0
15540,620310,7996,0.5
15541,620310,9531,0.5
15542,620330,6200,1.0
15543,620340,245,1.0
15544,620360,187,1.0
15545,620530,4804,1.0
15546,620570,5304,1.0
15547,620580,6454,1.0
15548,620590,4010,1.0
15549,620630,6902,1.0
15550,620640,6902,1.0
15551,620650,2445,0.5
15552,620650,14705,0.5
15553,620660,16494,1.0
15554,620670,15423,1.0
15555,620700,93,1.0
15556,620710,11284,1.0
15557,620790,3186,0.5
15558,620790,11727,0.5
15559,620800,1806,1.0
15560,620900,9450,1.0
15561,620940,12886,1.0
15562,620980,1648,1.0
15563,621010,5642,1.0
15564,621020,3550,1.0
15565,621050,14165,1.0
15566,621060,2989,0.5
15567,621060,15468,0.5
15568,621070,8723,1.0
15569,621080,14166,1.0
15570,621090,5413,1.0
15571,621150,809,1.0
15572,621170,5001,1.0
15573,621220,11813,1.0
15574,621290,13599,1.0
15575,621530,14340,1.0
15576,621780,6539,1.0
15577,621810,15910,1.0
15578,621830,8587,1.0
15579,621850,6047,1.0
15580,621880,11018,1.0
15581,621930,15212,1.0
15582,621940,4012,1.0
15583,621970,14911,1.0
15584,622010,10883,1.0
15585,622020,1229,1.0
15586,622040,5080,1.0
15587,622060,6104,1.0
15588,622080,1129,1.0
15589,622150,152,1.0
15590,622170,15633,1.0
15591,622200,2121,1.0
15592,622220,9615,1.0
15593,622230,3751,1.0
15594,622270,15764,1.0
15595,622300,15547,1.0
15596,622310,830,1.0
15597,622320,14843,1.0
15598,622370,9490,1.0
15599,622380,8213,0.5
15600,622380,16770,0.5
15601,622420,9808,1.0
15602,622440,1298,1.0
15603,622460,4421,1.0
15604,622470,15318,1.0
15605,622480,9742,1.0
15606,622510,16549,1.0
15607,622530,6462,1.0
15608,622540,15344,1.0
15609,622550,4718,1.0
15610,622610,14226,1.0
15611,622620,6197,1.0
15612,622650,7940,1.0
15613,622670,12663,1.0
15614,622700,6655,1.0
15615,622720,16556,1.0
15616,622770,11819,1.0
15617,622810,2390,1.0
15618,622820,6647,1.0
15619,622830,7521,1.0
15620,622870,825,1.0
15621,622880,2749,1.0
15622,622890,1326,0.5
15623,622890,12196,0.5
15624,622910,17464,1.0
15625,622920,2281,1.0
15626,622930,9418,1.0
15627,623040,1734,1.0
15628,623050,3620,1.0
15629,623070,5988,1.0
15630,623080,16646,1.0
15631,623090,107,0.5
15632,623090,2065,0.5
15633,623160,13148,1.0
15634,623170,13148,1.0
15635,623180,13148,1.0
15636,623310,10605,1.0
15637,623320,2734,1.0
15638,623360,4767,1.0
15639,623370,15556,1.0
15640,623380,9245,1.0
15641,623460,4968,1.0
15642,623470,9553,1.0
15643,623540,13372,1.0
15644,623550,12925,1.0
15645,623570,7340,1.0
15646,623580,10435,0.5
15647,623580,12643,0.5
15648,623640,8900,1.0
15649,623670,8499,1.0
15650,623800,2636,1.0
15651,623810,16514,1.0
15652,623820,6698,1.0
15653,623840,16069,1.0
15654,623860,6461,0.5
15655,623860,16282,0.5
15656,623900,15664,1.0
15657,623920,14356,1.0
15658,623930,149,1.0
15659,623940,16969,1.0
15660,624050,5569,1.0
15661,624060,1872,1.0
15662,624070,7521,1.0
15663,624080,17259,1.0
15664,624090,14414,1.0
15665,624120,14414,1.0
15666,624270,4922,1.0
15667,624320,13795,1.0
15668,624410,13111,1.0
15669,624430,7336,1.0
15670,624460,6837,1.0
15671,624550,17116,1.0
15672,624560,6592,1.0
15673,624610,12176,1.0
15674,624630,374,1.0
15675,624680,17294,1.0
15676,624690,12194,1.0
15677,624710,7332,1.0
15678,624780,509,1.0
15679,624870,7290,1.0
15680,624890,4658,1.0
15681,624900,12248,1.0
15682,624920,4000,1.0
15683,624970,1788,1.0
15684,624990,13856,1.0
15685,625000,14530,1.0
15686,625040,9631,1.0
15687,625080,8642,1.0
15688,625120,11580,1.0
15689,625160,16386,1.0
15690,625180,285,1.0
15691,625220,6579,1.0
15692,625320,4784,1.0
15693,625370,4174,1.0
15694,625410,2644,1.0
15695,625430,8084,1.0
15696,625460,761,1.0
15697,625470,12023,1.0
15698,625560,6737,1.0
15699,625580,6511,1.0
15700,625630,1057,1.0
15701,625680,7060,1.0
15702,625690,13768,1.0
15703,625700,877,0.5
15704,625700,5588,0.5
15705,625730,11972,1.0
15706,625740,7322,1.0
15707,625770,14745,1.0
15708,625780,15546,1.0
15709,625800,3215,1.0
15710,625820,10225,1.0
15711,625830,11163,1.0
15712,625860,9355,1.0
15713,625900,4272,1.0
15714,625910,22,1.0
15715,625940,6617,1.0
15716,625950,1231,1.0
15717,625980,10843,1.0
15718,625990,2856,1.0
15719,626010,16227,1.0
15720,626020,13488,1.0
15721,626130,14857,1.0
15722,626160,1704,1.0
15723,626170,4808,1.0
15724,626200,7289,0.5
15725,626200,12330,0.5
15726,626250,7510,1.0
15727,626500,15925,1.0
15728,626510,10185,1.0
15729,626550,6667,1.0
15730,626570,11625,1.0
15731,626580,22,1.0
15732,626600,5845,1.0
15733,626610,8587,1.0
15734,626630,12673,1.0
15735,626640,5437,1.0
15736,626660,17625,1.0
15737,626680,11094,1.0
15738,626690,4177,1.0
15739,626700,15478,1.0
15740,626730,15095,1.0
15741,626760,5841,1.0
15742,626840,4968,1.0
15743,627070,228,1.0
15744,627270,10643,0.5
15745,627270,12402,0.5
15746,627410,4250,1.0
15747,627420,1856,1.0
15748,627450,4725,1.0
15749,627460,7498,1.0
15750,627530,14680,1.0
15751,627570,5365,1.0
15752,627620,11840,1.0
15753,627670,1144,1.0
15754,627690,3081,1.0
15755,627820,6665,1.0
15756,627890,14756,1.0
15757,627910,1954,1.0
15758,627950,809,1.0
15759,628020,8491,1.0
15760,628030,8491,1.0
15761,628040,8491,1.0
15762,628050,8491,1.0
15763,628060,8491,1.0
15764,628070,8491,1.0
15765,628080,8491,1.0
15766,628090,8491,1.0
15767,628100,8491,1.0
15768,628110,8491,1.0
15769,628120,8491,1.0
15770,628130,8491,1.0
15771,628140,8491,1.0
15772,628150,8491,1.0
15773,628160,8491,1.0
15774,628170,8491,1.0
15775,628180,8491,1.0
15776,628290,7372,1.0
15777,628340,2013,1.0
15778,628400,5096,1.0
15779,628440,16663,1.0
15780,628450,16772,1.0
15781,628460,4621,1.0
15782,628520,11052,1.0
15783,628530,14050,1.0
15784,628560,2289,1.0
15785,628570,15693,1.0
15786,628580,15693,1.0
15787,628650,12747,1.0
15788,628660,4990,0.3333333333333333
15789,628660,11076,0.3333333333333333
15790,628660,15933,0.3333333333333333
15791,628700,368,1.0
15792,628710,1019,1.0
15793,628720,13063,1.0
15794,628730,15070,1.0
15795,628750,2049,1.0
15796,628760,17544,1.0
15797,628770,7350,1.0
15798,628800,379,0.3333333333333333
15799,628800,6546,0.3333333333333333
15800,628800,9058,0.3333333333333333
15801,628820,5335,1.0
15802,628840,13729,1.0
15803,628850,3581,1.0
15804,628890,8491,1.0
15805,628900,4099,1.0
15806,628920,17586,1.0
15807,628950,15851,1.0
15808,628960,7233,1.0
15809,629000,12007,1.0
15810,629030,7226,1.0
15811,629040,10445,1.0
15812,629080,9354,1.0
15813,629100,9354,1.0
15814,629110,2121,1.0
15815,629210,16065,1.0
15816,629220,12734,1.0
15817,629240,14992,1.0
15818,629360,3952,1.0
15819,629380,809,1.0
15820,629400,15762,1.0
15821,629410,5445,1.0
15822,629420,15425,1.0
15823,629430,7545,1.0
15824,629440,1840,1.0
15825,629540,3226,1.0
15826,629640,277,1.0
15827,629650,8497,1.0
15828,629690,5279,1.0
15829,629720,8368,1.0
15830,629730,16856,1.0
15831,629770,9970,1.0
15832,629780,11013,1.0
15833,629810,13147,1.0
15834,629840,8561,1.0
15835,629860,11076,0.5
15836,629860,15933,0.5
15837,629910,12053,1.0
15838,629960,14252,1.0
15839,629970,1647,1.0
15840,630020,8912,1.0
15841,630030,4390,1.0
15842,630050,12499,1.0
15843,630060,261,1.0
15844,630070,1581,1.0
15845,630080,1581,1.0
15846,630100,8975,1.0
15847,630140,556,1.0
15848,630160,11140,1.0
15849,630170,13228,1.0
15850,630260,11618,1.0
15851,630310,16886,1.0
15852,630360,907,1.0
15853,630390,13147,1.0
15854,630400,16938,1.0
15855,630460,7358,1.0
15856,630470,13147,1.0
15857,630610,1299,0.5
15858,630610,5737,0.5
15859,630640,14334,1.0
15860,630670,13200,1.0
15861,630690,4142,1.0
15862,630720,1679,0.5
15863,630720,8425,0.5
15864,630830,5437,1.0
15865,630870,14719,1.0
15866,631010,4706,1.0
15867,631120,14191,1.0
15868,631220,8405,1.0
15869,631240,3914,1.0
15870,631250,12060,1.0
15871,631260,4968,1.0
15872,631270,14332,1.0
15873,631490,12465,1.0
15874,631510,2585,1.0
15875,631530,16792,1.0
15876,631540,15029,1.0
15877,631570,3012,0.5
15878,631570,5245,0.5
15879,631660,7338,1.0
15880,631770,4835,1.0
15881,631830,3396,1.0
15882,631900,6953,1.0
15883,631910,8293,1.0
15884,631920,10425,1.0
15885,631950,4137,1.0
15886,631980,15304,1.0
15887,631990,5007,0.5
15888,631990,9932,0.5
15889,632000,9684,1.0
15890,632020,6467,1.0
15891,632040,11805,1.0
15892,632050,14183,1.0
15893,632070,422,1.0
15894,632080,13951,1.0
15895,632100,12771,1.0
15896,632110,1724,0.5
15897,632110,7178,0.5
15898,632170,6257,1.0
15899,632200,11803,1.0
15900,632240,12788,1.0
15901,632250,7457,1.0
15902,632290,8742,1.0
15903,632300,11715,1.0
15904,632350,3159,0.3333333333333333
15905,632350,7227,0.3333333333333333
15906,632350,15087,0.3333333333333333
15907,632360,7027,1.0
15908,632380,15509,1.0
15909,632510,3818,1.0
15910,632640,5922,1.0
15911,632710,10277,1.0
15912,632800,14761,1.0
15913,632820,9463,1.0
15914,632830,13147,1.0
15915,632840,3711,1.0
15916,632880,5855,1.0
15917,632900,10864,1.0
15918,633060,11379,1.0
15919,633110,13357,1.0
15920,633130,2282,1.0
15921,633230,14206,1.0
15922,633300,6395,1.0
15923,633320,7762,0.5
15924,633320,9699,0.5
15925,633350,16719,1.0
15926,633360,14657,1.0
15927,633370,193,1.0
15928,633430,8394,1.0
15929,633440,6008,1.0
